datetime,city,latitude,longitude,temperature,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,precipitation,description
2020-02-13,Karachi,-28.8166236,24.991639,24.6,16.0,32.0,,1016.6,10.8,,,
2020-02-14,Karachi,-28.8166236,24.991639,26.9,18.0,34.1,,1015.3,10.5,,,
2020-02-15,Karachi,-28.8166236,24.991639,25.0,20.0,33.0,,1018.2,13.7,,,
2020-02-16,Karachi,-28.8166236,24.991639,25.2,21.0,31.0,,1018.4,10.4,,,
2020-02-17,Karachi,-28.8166236,24.991639,22.8,19.0,31.0,,1018.1,12.3,,,
2020-02-18,Karachi,-28.8166236,24.991639,21.0,19.0,24.0,,1020.2,10.8,,,
2020-02-19,Karachi,-28.8166236,24.991639,21.3,17.0,27.6,,1020.0,11.3,,5.1,
2020-02-20,Karachi,-28.8166236,24.991639,22.6,18.0,29.3,,1016.9,12.6,,1.0,
2020-02-21,Karachi,-28.8166236,24.991639,23.8,16.7,31.4,,1016.2,7.3,,8.9,
2020-02-22,Karachi,-28.8166236,24.991639,22.7,19.0,31.4,,1015.0,12.3,,0.0,
2020-02-23,Karachi,-28.8166236,24.991639,21.4,16.0,28.2,,1018.2,14.1,,,
2020-02-24,Karachi,-28.8166236,24.991639,20.8,13.0,28.3,,1022.0,10.9,,,
2020-02-25,Karachi,-28.8166236,24.991639,22.8,15.5,30.0,,1019.6,10.4,,,
2020-02-26,Karachi,-28.8166236,24.991639,23.4,17.0,30.0,,1017.3,11.4,,,
2020-02-27,Karachi,-28.8166236,24.991639,20.8,16.1,30.5,,1016.8,9.6,,20.1,
2020-02-28,Karachi,-28.8166236,24.991639,21.6,16.0,28.8,,1019.6,13.5,,2.0,
2020-02-29,Karachi,-28.8166236,24.991639,18.6,14.8,28.8,,1021.5,16.8,,0.0,
2020-03-01,Karachi,-28.8166236,24.991639,19.9,16.1,25.0,,1019.8,13.2,,,
2020-03-02,Karachi,-28.8166236,24.991639,20.0,15.0,27.0,,1018.7,8.1,,,
2020-03-03,Karachi,-28.8166236,24.991639,21.3,14.0,29.0,,1020.3,7.0,,,
2020-03-04,Karachi,-28.8166236,24.991639,22.2,14.0,30.1,,1023.0,9.2,,,
2020-03-05,Karachi,-28.8166236,24.991639,23.5,14.0,32.0,,1022.9,5.8,,,
2020-03-06,Karachi,-28.8166236,24.991639,24.3,15.0,33.0,,1021.3,10.7,,,
2020-03-07,Karachi,-28.8166236,24.991639,23.9,17.0,32.0,,1021.2,13.7,,,
2020-03-08,Karachi,-28.8166236,24.991639,22.9,13.0,33.0,,1020.4,7.9,,,
2020-03-09,Karachi,-28.8166236,24.991639,24.0,14.0,33.0,,1017.8,10.9,,,
2020-03-10,Karachi,-28.8166236,24.991639,21.2,14.0,32.0,,1015.8,13.4,,,
2020-03-11,Karachi,-28.8166236,24.991639,18.3,15.4,33.4,,1016.5,17.9,,0.5,
2020-03-12,Karachi,-28.8166236,24.991639,20.3,14.6,29.2,,1017.5,16.5,,15.0,
2020-03-13,Karachi,-28.8166236,24.991639,18.0,14.6,29.6,,1017.7,17.4,,13.0,
2020-03-14,Karachi,-28.8166236,24.991639,20.4,14.7,30.1,,1018.5,11.5,,0.0,
2020-03-15,Karachi,-28.8166236,24.991639,23.0,16.2,30.0,,1017.5,10.3,,,
2020-03-16,Karachi,-28.8166236,24.991639,22.9,16.0,30.2,,1017.9,8.7,,,
2020-03-17,Karachi,-28.8166236,24.991639,20.2,15.7,31.4,,1019.1,30.1,,0.3,
2020-03-18,Karachi,-28.8166236,24.991639,21.1,14.3,29.3,,1018.3,15.1,,11.9,
2020-03-19,Karachi,-28.8166236,24.991639,22.2,16.9,30.2,,1018.7,13.1,,0.0,
2020-03-20,Karachi,-28.8166236,24.991639,21.7,16.0,30.8,,1018.8,12.2,,8.9,
2020-03-21,Karachi,-28.8166236,24.991639,20.8,11.5,31.0,,1019.4,6.1,,0.3,
2020-03-22,Karachi,-28.8166236,24.991639,21.7,16.5,30.7,,1021.2,15.5,,0.0,
2020-03-23,Karachi,-28.8166236,24.991639,21.7,17.0,29.0,,1022.3,11.3,,,
2020-03-24,Karachi,-28.8166236,24.991639,23.1,16.0,31.0,,1020.0,11.1,,,
2020-03-25,Karachi,-28.8166236,24.991639,23.5,15.0,32.0,,1014.9,14.8,,,
2020-03-26,Karachi,-28.8166236,24.991639,19.0,10.8,27.0,,1015.1,12.1,,,
2020-03-27,Karachi,-28.8166236,24.991639,15.7,6.2,27.0,,1020.4,6.9,,,
2020-03-28,Karachi,-28.8166236,24.991639,20.2,10.0,31.0,,1020.4,12.6,,,
2020-03-29,Karachi,-28.8166236,24.991639,23.3,17.0,33.0,,1017.9,19.0,,,
2020-03-30,Karachi,-28.8166236,24.991639,20.5,17.0,33.0,,1017.9,17.2,,,
2020-03-31,Karachi,-28.8166236,24.991639,19.2,15.9,27.0,,1019.5,15.4,,,
2020-04-01,Karachi,-28.8166236,24.991639,20.4,15.0,27.7,,1022.6,11.7,,9.9,
2020-04-02,Karachi,-28.8166236,24.991639,20.3,12.8,25.0,,1023.9,13.4,,0.0,
2020-04-03,Karachi,-28.8166236,24.991639,17.3,15.0,23.5,,1022.7,14.3,,,
2020-04-04,Karachi,-28.8166236,24.991639,18.0,12.0,26.0,,1021.1,8.0,,,
2020-04-05,Karachi,-28.8166236,24.991639,20.5,14.0,29.0,,1018.2,12.8,,,
2020-04-06,Karachi,-28.8166236,24.991639,20.4,12.0,30.0,,1015.4,14.1,,,
2020-04-07,Karachi,-28.8166236,24.991639,13.1,7.9,20.0,,1019.3,10.9,,,
2020-04-08,Karachi,-28.8166236,24.991639,13.7,3.0,25.0,,1022.2,7.8,,,
2020-04-09,Karachi,-28.8166236,24.991639,20.2,10.0,31.0,,1022.9,14.5,,,
2020-04-10,Karachi,-28.8166236,24.991639,20.6,16.5,34.5,,1024.0,20.5,,1.0,
2020-04-11,Karachi,-28.8166236,24.991639,22.5,14.8,30.1,,1021.9,19.2,,0.0,
2020-04-12,Karachi,-28.8166236,24.991639,21.4,14.4,27.2,,1019.3,13.9,,,
2020-04-13,Karachi,-28.8166236,24.991639,19.5,11.0,30.8,,1017.2,11.7,,,
2020-04-14,Karachi,-28.8166236,24.991639,16.8,12.6,23.0,,1016.9,11.6,,,
2020-04-15,Karachi,-28.8166236,24.991639,14.1,7.8,19.9,,1020.4,6.2,,,
2020-04-16,Karachi,-28.8166236,24.991639,13.4,6.0,23.0,,1021.2,3.5,,,
2020-04-17,Karachi,-28.8166236,24.991639,14.4,6.0,24.0,,1022.2,7.0,,,
2020-04-18,Karachi,-28.8166236,24.991639,17.2,6.0,28.0,,1024.1,9.3,,,
2020-04-19,Karachi,-28.8166236,24.991639,20.7,15.0,29.3,,1025.8,13.8,,,
2020-04-20,Karachi,-28.8166236,24.991639,21.4,14.0,30.0,,1024.5,9.1,,,
2020-04-21,Karachi,-28.8166236,24.991639,20.3,16.0,25.0,,1023.5,8.0,,,
2020-04-22,Karachi,-28.8166236,24.991639,19.8,13.0,29.0,,1023.7,6.0,,,
2020-04-23,Karachi,-28.8166236,24.991639,19.4,11.0,28.3,,1023.5,12.5,,,
2020-04-24,Karachi,-28.8166236,24.991639,17.1,12.5,24.0,,1022.3,13.8,,,
2020-04-25,Karachi,-28.8166236,24.991639,15.8,10.0,24.0,,1020.1,5.9,,,
2020-04-26,Karachi,-28.8166236,24.991639,17.0,11.0,25.0,,1021.2,9.1,,,
2020-04-27,Karachi,-28.8166236,24.991639,13.6,9.9,21.0,,1022.2,14.6,,,
2020-04-28,Karachi,-28.8166236,24.991639,12.0,9.5,16.0,,1022.7,8.2,,,
2020-04-29,Karachi,-28.8166236,24.991639,11.0,6.4,19.0,,1023.4,6.0,,,
2020-04-30,Karachi,-28.8166236,24.991639,13.1,6.0,22.0,,1025.5,5.2,,,
2020-05-01,Karachi,-28.8166236,24.991639,13.9,6.0,24.0,,1026.3,3.7,,,
2020-05-02,Karachi,-28.8166236,24.991639,14.9,6.0,25.0,,,9.5,,,
2020-05-03,Karachi,-28.8166236,24.991639,16.1,8.0,27.0,,,8.0,,,
2020-05-04,Karachi,-28.8166236,24.991639,15.0,7.0,26.0,,1023.8,4.6,,,
2020-05-05,Karachi,-28.8166236,24.991639,13.5,4.0,24.5,,1027.0,4.8,,,
2020-05-06,Karachi,-28.8166236,24.991639,13.0,4.0,24.0,,1027.9,2.5,,,
2020-05-07,Karachi,-28.8166236,24.991639,13.4,3.0,25.0,,1026.8,3.7,,,
2020-05-08,Karachi,-28.8166236,24.991639,14.6,4.0,26.0,,1026.7,3.0,,,
2020-05-09,Karachi,-28.8166236,24.991639,14.1,4.0,26.0,,1028.2,5.2,,,
2020-05-10,Karachi,-28.8166236,24.991639,14.8,5.0,26.0,,1028.3,4.4,,,
2020-05-11,Karachi,-28.8166236,24.991639,14.6,6.0,25.0,,1025.8,5.2,,,
2020-05-12,Karachi,-28.8166236,24.991639,14.2,5.0,25.0,,1022.3,5.6,,,
2020-05-13,Karachi,-28.8166236,24.991639,13.7,6.4,22.0,,1022.0,13.6,,,
2020-05-14,Karachi,-28.8166236,24.991639,10.1,0.0,21.0,,1025.7,4.4,,,
2020-05-15,Karachi,-28.8166236,24.991639,12.7,4.0,23.4,,1023.0,11.5,,,
2020-05-16,Karachi,-28.8166236,24.991639,10.6,0.0,22.4,,1024.9,4.7,,,
2020-05-17,Karachi,-28.8166236,24.991639,12.4,1.0,26.0,,1027.0,6.7,,,
2020-05-18,Karachi,-28.8166236,24.991639,14.3,4.0,26.3,,1027.1,6.3,,,
2020-05-19,Karachi,-28.8166236,24.991639,15.1,7.1,26.0,,1027.8,8.2,,,
2020-05-20,Karachi,-28.8166236,24.991639,14.0,4.0,26.0,,1028.6,6.1,,,
2020-05-21,Karachi,-28.8166236,24.991639,13.4,4.0,25.0,,1028.8,11.3,,,
2020-05-22,Karachi,-28.8166236,24.991639,14.1,6.0,24.0,,1029.3,7.1,,,
2020-05-23,Karachi,-28.8166236,24.991639,12.8,4.0,23.8,,1028.1,4.1,,,
2020-05-24,Karachi,-28.8166236,24.991639,13.8,6.0,23.0,,1024.1,8.2,,,
2020-05-25,Karachi,-28.8166236,24.991639,15.9,9.6,24.6,,1015.3,20.8,,,
2020-05-26,Karachi,-28.8166236,24.991639,7.4,3.0,12.0,,1019.7,17.4,,,
2020-05-27,Karachi,-28.8166236,24.991639,4.7,-3.0,13.0,,1024.5,6.3,,,
2020-05-28,Karachi,-28.8166236,24.991639,6.9,-3.0,18.0,,1024.8,5.2,,,
2020-05-29,Karachi,-28.8166236,24.991639,9.9,0.0,20.5,,1024.1,4.2,,,
2020-05-30,Karachi,-28.8166236,24.991639,11.2,1.0,23.0,,1025.8,5.2,,,
2020-05-31,Karachi,-28.8166236,24.991639,12.9,4.0,26.0,,1028.0,5.9,,,
2020-06-01,Karachi,-28.8166236,24.991639,13.5,4.0,26.0,,1028.9,4.0,,,
2020-06-02,Karachi,-28.8166236,24.991639,12.9,2.0,25.1,,1028.1,4.8,,,
2020-06-03,Karachi,-28.8166236,24.991639,13.0,4.0,25.0,,1025.8,5.2,,,
2020-06-04,Karachi,-28.8166236,24.991639,12.9,2.0,25.0,,1025.4,4.5,,,
2020-06-05,Karachi,-28.8166236,24.991639,12.4,2.0,24.0,,1027.0,4.7,,,
2020-06-06,Karachi,-28.8166236,24.991639,12.2,3.0,24.0,,1028.5,3.8,,,
2020-06-07,Karachi,-28.8166236,24.991639,11.8,1.0,23.4,,1027.2,6.1,,,
2020-06-08,Karachi,-28.8166236,24.991639,12.0,3.0,22.4,,1025.2,6.8,,,
2020-06-09,Karachi,-28.8166236,24.991639,13.7,6.0,23.0,,1022.3,16.3,,,
2020-06-10,Karachi,-28.8166236,24.991639,15.1,9.1,23.0,,1016.8,24.9,,,
2020-06-11,Karachi,-28.8166236,24.991639,6.7,-0.7,12.0,,1021.0,17.7,,,
2020-06-12,Karachi,-28.8166236,24.991639,3.0,-3.0,11.0,,1030.0,10.0,,,
2020-06-13,Karachi,-28.8166236,24.991639,4.7,-6.0,18.0,,1032.0,3.7,,,
2020-06-14,Karachi,-28.8166236,24.991639,7.3,0.0,18.0,,1030.0,5.1,,,
2020-06-15,Karachi,-28.8166236,24.991639,5.6,-4.0,24.0,,1029.4,5.0,,,
2020-06-16,Karachi,-28.8166236,24.991639,7.1,-1.1,17.3,,1032.7,11.5,,,
2020-06-17,Karachi,-28.8166236,24.991639,9.2,2.0,15.0,,1033.5,13.0,,,
2020-06-18,Karachi,-28.8166236,24.991639,10.4,6.0,18.0,,1032.8,12.0,,,
2020-06-19,Karachi,-28.8166236,24.991639,10.4,3.0,19.1,,1030.8,6.8,,,
2020-06-20,Karachi,-28.8166236,24.991639,11.1,2.0,21.0,,1027.7,9.5,,,
2020-06-21,Karachi,-28.8166236,24.991639,11.3,3.0,21.5,,1026.0,9.1,,,
2020-06-22,Karachi,-28.8166236,24.991639,10.5,0.0,22.0,,1026.2,8.2,,,
2020-06-23,Karachi,-28.8166236,24.991639,11.5,0.0,23.0,,1027.5,5.8,,,
2020-06-24,Karachi,-28.8166236,24.991639,10.7,0.0,23.0,,1028.1,6.4,,,
2020-06-25,Karachi,-28.8166236,24.991639,11.7,3.0,22.0,,1024.8,11.0,,,
2020-06-26,Karachi,-28.8166236,24.991639,12.1,5.0,22.6,,1020.1,17.3,,,
2020-06-27,Karachi,-28.8166236,24.991639,7.4,0.0,17.0,,1021.0,8.5,,,
2020-06-28,Karachi,-28.8166236,24.991639,7.1,0.0,15.0,,1023.8,11.2,,,
2020-06-29,Karachi,-28.8166236,24.991639,6.3,-2.0,17.0,,1027.0,3.9,,,
2020-06-30,Karachi,-28.8166236,24.991639,8.1,-2.0,21.0,,1028.0,4.6,,,
2020-07-01,Karachi,-28.8166236,24.991639,10.9,0.0,23.0,,1028.6,11.2,,,
2020-07-02,Karachi,-28.8166236,24.991639,12.2,3.7,23.0,,1027.4,8.8,,,
2020-07-03,Karachi,-28.8166236,24.991639,10.0,0.0,23.0,,1028.3,4.4,,,
2020-07-04,Karachi,-28.8166236,24.991639,10.1,1.0,23.0,,1028.5,7.0,,,
2020-07-05,Karachi,-28.8166236,24.991639,10.5,0.0,23.0,,1027.6,4.7,,,
2020-07-06,Karachi,-28.8166236,24.991639,11.6,0.0,24.0,,1024.8,9.8,,,
2020-07-07,Karachi,-28.8166236,24.991639,11.9,3.7,22.0,,1024.4,10.0,,,
2020-07-08,Karachi,-28.8166236,24.991639,13.8,3.0,22.4,,1025.2,24.2,,,
2020-07-09,Karachi,-28.8166236,24.991639,15.5,9.0,24.0,,1019.8,25.4,,,
2020-07-10,Karachi,-28.8166236,24.991639,16.4,10.6,25.0,,1012.8,26.1,,,
2020-07-11,Karachi,-28.8166236,24.991639,7.5,2.3,12.0,,1021.3,19.0,,,
2020-07-12,Karachi,-28.8166236,24.991639,7.0,-3.7,18.0,,1025.8,11.8,,,
2020-07-13,Karachi,-28.8166236,24.991639,11.6,3.9,23.0,,1020.3,17.6,,,
2020-07-14,Karachi,-28.8166236,24.991639,6.0,-1.0,11.0,,1025.0,16.6,,,
2020-07-15,Karachi,-28.8166236,24.991639,3.7,-5.0,15.0,,1035.9,6.1,,,
2020-07-16,Karachi,-28.8166236,24.991639,5.8,-4.0,20.0,,1038.0,2.9,,,
2020-07-17,Karachi,-28.8166236,24.991639,7.4,-4.0,22.0,,1035.0,2.6,,,
2020-07-18,Karachi,-28.8166236,24.991639,9.5,-3.0,24.0,,1031.5,5.7,,,
2020-07-19,Karachi,-28.8166236,24.991639,10.0,-1.0,24.0,,1029.9,5.2,,,
2020-07-20,Karachi,-28.8166236,24.991639,11.5,0.0,24.0,,1027.6,6.1,,,
2020-07-21,Karachi,-28.8166236,24.991639,11.1,0.0,24.0,,1027.3,4.6,,,
2020-07-22,Karachi,-28.8166236,24.991639,10.6,-1.0,23.0,,1027.8,3.0,,,
2020-07-23,Karachi,-28.8166236,24.991639,10.5,0.0,23.2,,1028.6,3.1,,,
2020-07-24,Karachi,-28.8166236,24.991639,10.3,0.0,22.0,,1028.8,7.2,,,
2020-07-25,Karachi,-28.8166236,24.991639,12.0,6.0,21.0,,1028.3,13.7,,,
2020-07-26,Karachi,-28.8166236,24.991639,10.8,3.0,21.0,,1027.8,7.6,,,
2020-07-27,Karachi,-28.8166236,24.991639,9.6,1.0,21.0,,1027.6,9.2,,,
2020-07-28,Karachi,-28.8166236,24.991639,12.0,4.0,22.0,,1024.8,15.4,,,
2020-07-29,Karachi,-28.8166236,24.991639,13.3,6.0,24.0,,1023.7,11.5,,,
2020-07-30,Karachi,-28.8166236,24.991639,12.2,2.0,23.0,,1028.8,4.9,,,
2020-07-31,Karachi,-28.8166236,24.991639,11.7,0.0,25.0,,1031.1,3.2,,,
2020-08-01,Karachi,-28.8166236,24.991639,12.1,0.9,26.0,,1030.5,3.7,,,
2020-08-02,Karachi,-28.8166236,24.991639,14.2,3.0,26.0,,1029.6,8.1,,,
2020-08-03,Karachi,-28.8166236,24.991639,15.8,6.5,26.0,,1028.5,12.5,,,
2020-08-04,Karachi,-28.8166236,24.991639,15.6,7.6,26.0,,1023.7,12.8,,,
2020-08-05,Karachi,-28.8166236,24.991639,14.8,3.9,26.0,,1020.4,15.2,,,
2020-08-06,Karachi,-28.8166236,24.991639,9.5,3.0,16.0,,1024.4,14.9,,,
2020-08-07,Karachi,-28.8166236,24.991639,9.3,-2.8,20.0,,1029.8,13.7,,,
2020-08-08,Karachi,-28.8166236,24.991639,16.3,9.0,25.0,,1023.9,27.5,,,
2020-08-09,Karachi,-28.8166236,24.991639,13.6,7.0,21.0,,1020.7,19.2,,,
2020-08-10,Karachi,-28.8166236,24.991639,9.1,0.0,20.0,,1024.0,5.8,,,
2020-08-11,Karachi,-28.8166236,24.991639,12.0,0.0,25.0,,1021.5,10.2,,,
2020-08-12,Karachi,-28.8166236,24.991639,10.5,0.0,20.1,,1023.2,7.7,,,
2020-08-13,Karachi,-28.8166236,24.991639,10.0,1.8,20.0,,1026.4,8.2,,,
2020-08-14,Karachi,-28.8166236,24.991639,11.5,-0.5,24.0,,1022.5,9.8,,,
2020-08-15,Karachi,-28.8166236,24.991639,14.5,5.7,25.0,,1014.7,15.8,,,
2020-08-16,Karachi,-28.8166236,24.991639,8.0,1.0,14.0,,1021.2,12.2,,,
2020-08-17,Karachi,-28.8166236,24.991639,9.7,-3.3,22.0,,1018.4,11.9,,,
2020-08-18,Karachi,-28.8166236,24.991639,7.0,-1.2,12.0,,1021.5,17.2,,,
2020-08-19,Karachi,-28.8166236,24.991639,5.1,-5.0,15.0,,1025.6,8.1,,,
2020-08-20,Karachi,-28.8166236,24.991639,7.7,-2.0,19.0,,1024.2,4.5,,,
2020-08-21,Karachi,-28.8166236,24.991639,9.6,-1.1,21.0,,1027.1,4.9,,,
2020-08-22,Karachi,-28.8166236,24.991639,12.0,0.0,24.0,,1027.8,6.2,,,
2020-08-23,Karachi,-28.8166236,24.991639,15.7,6.0,25.4,,1023.3,9.5,,,
2020-08-24,Karachi,-28.8166236,24.991639,17.0,8.0,27.0,,1018.3,11.5,,,
2020-08-25,Karachi,-28.8166236,24.991639,19.5,9.8,31.0,,1015.4,19.4,,,
2020-08-26,Karachi,-28.8166236,24.991639,19.1,11.3,29.0,,1017.0,9.4,,,
2020-08-27,Karachi,-28.8166236,24.991639,15.5,3.5,27.0,,1016.2,12.9,,,
2020-08-28,Karachi,-28.8166236,24.991639,12.4,2.3,23.0,,1015.2,10.5,,,
2020-08-29,Karachi,-28.8166236,24.991639,9.2,4.0,16.0,,1016.8,13.8,,,
2020-08-30,Karachi,-28.8166236,24.991639,6.8,0.0,14.0,,1024.0,8.3,,,
2020-08-31,Karachi,-28.8166236,24.991639,7.7,-3.0,19.0,,1024.8,4.2,,,
2020-09-01,Karachi,-28.8166236,24.991639,14.9,2.8,25.1,,1021.4,24.8,,,
2020-09-02,Karachi,-28.8166236,24.991639,15.7,13.2,25.7,,1021.5,33.3,,1.0,
2020-09-03,Karachi,-28.8166236,24.991639,17.8,12.5,26.8,,1025.2,11.2,,0.3,
2020-09-04,Karachi,-28.8166236,24.991639,22.3,11.2,32.4,,1025.5,11.4,,0.0,
2020-09-05,Karachi,-28.8166236,24.991639,20.8,14.7,31.0,,1023.4,12.9,,,
2020-09-06,Karachi,-28.8166236,24.991639,18.4,13.7,28.7,,1020.1,10.3,,,
2020-09-07,Karachi,-28.8166236,24.991639,18.5,10.0,29.0,,1022.4,10.4,,,
2020-09-08,Karachi,-28.8166236,24.991639,19.1,7.0,31.0,,1025.8,5.5,,,
2020-09-09,Karachi,-28.8166236,24.991639,21.2,9.0,33.0,,1025.1,6.4,,,
2020-09-10,Karachi,-28.8166236,24.991639,21.6,8.0,33.0,,1023.9,6.5,,,
2020-09-11,Karachi,-28.8166236,24.991639,23.4,16.0,33.0,,1022.4,13.5,,,
2020-09-12,Karachi,-28.8166236,24.991639,24.1,17.0,32.0,,1023.6,23.3,,,
2020-09-13,Karachi,-28.8166236,24.991639,23.1,15.0,31.8,,1019.9,27.5,,,
2020-09-14,Karachi,-28.8166236,24.991639,15.2,6.0,25.0,,1019.6,7.6,,,
2020-09-15,Karachi,-28.8166236,24.991639,14.3,1.0,27.0,,1018.3,9.0,,,
2020-09-16,Karachi,-28.8166236,24.991639,15.3,5.5,24.2,,1018.9,8.9,,,
2020-09-17,Karachi,-28.8166236,24.991639,15.7,3.0,27.0,,1021.5,3.5,,,
2020-09-18,Karachi,-28.8166236,24.991639,18.4,6.0,30.0,,1021.2,8.5,,,
2020-09-19,Karachi,-28.8166236,24.991639,20.2,8.0,33.0,,1020.2,9.7,,,
2020-09-20,Karachi,-28.8166236,24.991639,21.0,8.0,32.0,,1016.8,10.1,,,
2020-09-21,Karachi,-28.8166236,24.991639,17.2,10.0,25.0,,1022.0,14.0,,,
2020-09-22,Karachi,-28.8166236,24.991639,16.0,3.0,27.0,,1027.4,12.3,,,
2020-09-23,Karachi,-28.8166236,24.991639,21.0,13.0,30.0,,1025.1,12.1,,,
2020-09-24,Karachi,-28.8166236,24.991639,24.5,15.0,33.0,,1019.1,17.0,,,
2020-09-25,Karachi,-28.8166236,24.991639,25.7,18.8,34.0,,1013.3,22.2,,,
2020-09-26,Karachi,-28.8166236,24.991639,14.5,9.0,21.0,,1015.8,17.0,,,
2020-09-27,Karachi,-28.8166236,24.991639,12.5,2.7,21.0,,1016.5,10.3,,,
2020-09-28,Karachi,-28.8166236,24.991639,12.6,1.0,22.0,,1020.3,8.2,,,
2020-09-29,Karachi,-28.8166236,24.991639,13.7,2.9,24.0,,1023.3,7.8,,,
2020-09-30,Karachi,-28.8166236,24.991639,16.6,2.7,29.2,,1018.0,13.4,,,
2020-10-01,Karachi,-28.8166236,24.991639,19.2,8.0,31.0,,1012.3,13.6,,,
2020-10-02,Karachi,-28.8166236,24.991639,18.7,7.0,31.0,,1014.7,19.2,,,
2020-10-03,Karachi,-28.8166236,24.991639,15.6,4.0,26.0,,1019.0,11.4,,,
2020-10-04,Karachi,-28.8166236,24.991639,17.7,5.0,29.0,,1020.9,5.1,,,
2020-10-05,Karachi,-28.8166236,24.991639,21.8,13.0,29.4,,1020.3,7.2,,,
2020-10-06,Karachi,-28.8166236,24.991639,22.1,15.1,28.0,,1019.9,9.8,,,
